object_id,ra,dec,flux_HST_F435W,flux_HST_F606W,flux_HST_F814W,flux_HST_F125W,flux_HST_F160W,flux_Spitzer_I1_3.6,flux_Spitzer_I2_4.5,flux_Spitzer_M1_24,flux_Spitzer_M2_70,flux_DES_g,flux_DES_r,flux_DES_i,flux_DES_z,flux_DES_Y
8d36m42pt195s2d25m48pt406s,8.611720833333333,2.4301127777777776,-999.0,,8.302935825816078,-999.0,-999.0,10.007705046465725,0.5227684579440601,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d36m43pt32s2d25m48pt406s,8.612033333333331,2.4301127777777776,-999.0,,8.052403796814284,-999.0,-999.0,7.939763464153357,0.39931676097314817,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d37m13pt41s2d25m30pt884s,8.620391666666665,2.425245555555555,-999.0,,0.452857742564781,-999.0,-999.0,0.0020549919459947395,0.1330284556782313,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d36m51pt21s2d25m03pt878s,8.614225,2.417743888888889,-999.0,,1.2392529592868071,-999.0,-999.0,-0.23661275129820122,-0.12921869373696468,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d37m02pt79s2d24m57pt689s,8.617441666666666,2.416024722222222,-999.0,,0.749335221842708,-999.0,-999.0,-0.05650965691912129,-0.2159973028388553,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d37m21pt135s2d25m43pt101s,8.622537499999998,2.4286391666666667,-999.0,,0.8576071665883748,-999.0,-999.0,0.06200743273877839,0.07782121419923434,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d36m38pt745s2d25m47pt843s,8.610762499999998,2.429956388888889,-999.0,,3.8619217772525634,-999.0,-999.0,0.5643535543779741,0.5817404679608953,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d36m43pt41s2d25m28pt151s,8.612058333333332,2.424486388888889,-999.0,,6.061460232495404,-999.0,-999.0,2.2596328454467187,2.248861314462911,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d44m37pt995s2d33m12pt952s,8.7438875,2.5535977777777776,-999.0,3.0446293919901164,,-999.0,-999.0,0.46615165658901303,0.44148414724221013,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d44m28pt575s2d33m16pt087s,8.741270833333333,2.554468611111111,-999.0,8.567679623865727,,-999.0,-999.0,1.8142159308791443,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
