log10R23,log10R23_e,log10O32,log10O32_e,oiiiEW,hbetaEW,z,Mstellar
nan,nan,nan,nan,nan,nan,3.4170000553131104,8.180000305175781
nan,nan,nan,nan,nan,nan,3.4170000553131104,8.180000305175781
nan,nan,nan,nan,nan,nan,3.4170000553131104,8.180000305175781
nan,nan,nan,nan,nan,nan,3.4170000553131104,8.180000305175781
nan,nan,nan,nan,nan,nan,3.026700019836426,8.859999656677246
nan,nan,nan,nan,nan,nan,3.026700019836426,8.859999656677246
nan,nan,nan,nan,nan,nan,3.026700019836426,8.859999656677246
nan,nan,nan,nan,nan,nan,3.026700019836426,8.859999656677246
nan,nan,nan,nan,nan,nan,3.026700019836426,8.859999656677246
nan,nan,nan,nan,nan,nan,1.241201991049333,9.1899995803833
nan,nan,nan,nan,nan,nan,1.241201991049333,9.1899995803833
nan,nan,nan,nan,nan,nan,1.241201991049333,9.1899995803833
nan,nan,nan,nan,nan,nan,1.241201991049333,9.1899995803833
nan,nan,nan,nan,nan,nan,1.241201991049333,9.1899995803833
0.6275578711196965,0.03694750326715765,-0.1506068127528366,0.04816230435800985,168.79580560000892,110.68896987218213,0.6722085789289158,10.140000343322754
0.6275578711196965,0.03694750326715765,-0.1506068127528366,0.04816230435800985,1.3937668606308042,0.9407620926552281,0.6722085789289158,10.140000343322754
0.6275578711196965,0.03694750326715765,-0.1506068127528366,0.04816230435800985,0.6400251743544146,0.4334610232912897,0.6722085789289158,10.140000343322754
0.6275578711196965,0.03694750326715765,-0.1506068127528366,0.04816230435800985,19.544898292944065,13.00213472665941,0.6722085789289158,10.140000343322754
0.6275578711196965,0.03694750326715765,-0.1506068127528366,0.04816230435800985,77.53519580222219,50.433081367477584,0.6722085789289158,10.140000343322754
nan,nan,nan,nan,nan,nan,0.9655747530671772,8.949999809265137
nan,nan,nan,nan,nan,nan,0.9655747530671772,8.949999809265137
nan,nan,nan,nan,nan,nan,0.9655747530671772,8.949999809265137
nan,nan,nan,nan,nan,nan,0.9655747530671772,8.949999809265137
nan,nan,nan,nan,nan,nan,0.9655747530671772,8.949999809265137
nan,nan,nan,nan,nan,nan,3.704430103302002,8.4399995803833
nan,nan,nan,nan,nan,nan,3.704430103302002,8.4399995803833
nan,nan,nan,nan,nan,nan,3.704430103302002,8.4399995803833
nan,nan,nan,nan,nan,nan,3.704430103302002,8.4399995803833
nan,nan,nan,nan,nan,nan,3.704430103302002,8.4399995803833
0.9105102684973373,0.04478497064000147,0.33331429276189034,0.03627382262997485,19.84225240547488,4.402934220830523,0.7618851039785398,8.529999732971191
0.9105102684973373,0.04478497064000147,0.33331429276189034,0.03627382262997485,202.95282509457917,47.245882133364994,0.7618851039785398,8.529999732971191
0.9105102684973373,0.04478497064000147,0.33331429276189034,0.03627382262997485,374.11690244273206,85.22652790480456,0.7618851039785398,8.529999732971191
0.9105102684973373,0.04478497064000147,0.33331429276189034,0.03627382262997485,1902.6804141546627,457.35657419043946,0.7618851039785398,8.529999732971191
0.9105102684973373,0.04478497064000147,0.33331429276189034,0.03627382262997485,435.89715168643573,100.4250863493989,0.7618851039785398,8.529999732971191
nan,nan,nan,nan,23.04666858957653,nan,0.6296672717599436,8.09000015258789
nan,nan,nan,nan,15.653593421481018,nan,0.6296672717599436,8.09000015258789
nan,nan,nan,nan,93.73074065084755,nan,0.6296672717599436,8.09000015258789
nan,nan,nan,nan,7.89387952611321,nan,0.6296672717599436,8.09000015258789
nan,nan,nan,nan,49.56844761036044,nan,0.6296672717599436,8.09000015258789
